id,region,name,category,url,dnssec_domain,dnssec_nameserver,has_dnssec,dnssec_is_valid,dnssec_algorithm
8,Baden-Württemberg,U Ulm,Public,www.uni-ulm.de,uni-ulm.de,dns3.belwue.de.,False,False,
4,Baden-Württemberg,Karlsruher Institut für Technologie (KIT) - Bereich Hochschule (U),Public,www.kit.edu,kit.edu,dns1.kit.edu.,False,False,
2,Baden-Württemberg,U Heidelberg in Heidelberg,Public,www.uni-heidelberg.de,uni-heidelberg.de,dns3.belwue.de.,False,False,
1,Baden-Württemberg,U Freiburg i.Br.,Public,www.uni-freiburg.de,uni-freiburg.de,dns3.belwue.de.,False,False,
7,Baden-Württemberg,U Tübingen,Public,www.uni-tuebingen.de,uni-tuebingen.de,dns3.belwue.de.,False,False,
5,Baden-Württemberg,U Konstanz,Public,www.uni-konstanz.de,uni-konstanz.de,uranos.rz.uni-konstanz.de.,False,False,
3,Baden-Württemberg,U Hohenheim,Public,www.uni-hohenheim.de,uni-hohenheim.de,ns2.uni-hohenheim.de.,False,False,
9,Baden-Württemberg,Zeppelin Universität Friedrichshafen (U),Private,www.zu.de,zu.de,cns3.alfahosting.info.,False,False,
10,Baden-Württemberg,"Freie Hochschule Stuttgart, Seminar für Waldorfpädagogik (U)",Private,www.freie-hochschule-stuttgart.de,freie-hochschule-stuttgart.de,ns81.domaincontrol.com.,False,False,
12,Bayern,U Bamberg,Public,www.uni-bamberg.de,uni-bamberg.de,ns01.rz.uni-bamberg.de.,False,False,
13,Bayern,U Bayreuth,Public,www.uni-bayreuth.de,uni-bayreuth.de,btr0x5.rz.uni-bayreuth.de.,False,False,
14,Bayern,Kath. U Eichstätt-Ingolstadt in Ingolstadt (U),Private,www.ku.de,ku.de,ns3.rrze.uni-erlangen.de.,True,True,RSASHA512
15,Bayern,U Erlangen-Nürnberg in Erlangen,Public,www.fau.de,fau.de,ns2.rrze.uni-erlangen.de.,True,True,RSASHA256
11,Bayern,U Augsburg,Public,www.uni-augsburg.de,uni-augsburg.de,dns2.rz.uni-augsburg.de.,True,True,RSASHA256
6,Baden-Württemberg,U Stuttgart,Public,www.uni-stuttgart.de,uni-stuttgart.de,dns-auth2.uni-stuttgart.edu.,True,True,RSASHA512
16,Bayern,U München,Public,www.lmu.de,lmu.de,dns2.lrz.bayern.,True,True,RSASHA256
18,Bayern,U Passau,Public,www.uni-passau.de,uni-passau.de,ns.forwiss.uni-passau.de.,True,True,RSASHA256
20,Bayern,U Würzburg,Public,www.uni-wuerzburg.de,uni-wuerzburg.de,dns-1.dfn.de.,False,False,
21,Berlin,FU Berlin,Public,www.fu-berlin.de,fu-berlin.de,ns1.fu-berlin.de.,False,False,
23,Berlin,Humboldt-Universität Berlin,Public,www.hu-berlin.de,hu-berlin.de,ns.tu-berlin.de.,False,False,
17,Bayern,TU München,Public,www.tum.de,tum.de,dns1.lrz.de.,True,True,RSASHA256
19,Bayern,U Regensburg,Public,www.uni-regensburg.de,uni-regensburg.de,dns1.uni-regensburg.de.,True,True,RSASHA256
24,Berlin,ESCP Europe Wirtschaftshochschule Berlin (U),Private,www.escp.eu,escp.eu,ns-106-c.gandi.net.,False,False,
27,Berlin,"Bard College Berlin, A Liberal Arts University (U)",Private,www.berlin.bard.edu,bard.edu,alec.ns.cloudflare.com.,False,False,
26,Berlin,Psychologische Hochschule Berlin (U),Private,www.psychologische-hochschule.de,psychologische-hochschule.de,ns1073.ui-dns.biz.,False,False,
25,Berlin,International Psychoanalytic University Berlin (U),Private,www.ipu-berlin.de,ipu-berlin.de,ns.inwx.de.,False,False,
22,Berlin,TU Berlin,Public,www.tu.berlin,tu.berlin,ns.tu-berlin.de.,True,True,RSASHA512
28,Brandenburg,Brandenburgische TU Cottbus-Senftenberg,Public,www.b-tu.de,b-tu.de,math-s.math.tu-cottbus.de.,False,False,
31,Brandenburg,Medizinische Hochschule Brandenburg in Neuruppin (U),Private,www.mhb-fontane.de,mhb-fontane.de,a.ns14.net.,False,False,
29,Brandenburg,Europa-U Viadrina Frankfurt (Oder),Public,www.europa-uni.de,europa-uni.de,ns1.euv-frankfurt-o.de.,False,False,
30,Brandenburg,U Potsdam,Public,www.uni-potsdam.de,uni-potsdam.de,ns.uni-potsdam.de.,False,False,
34,Bremen,Jacobs University Bremen (U),Private,www.jacobs-university.de,jacobs-university.de,ns-02.briteline.de.,False,False,
32,Brandenburg,Filmuniversität Babelsberg,Public,www.filmuniversitaet.de,filmuniversitaet.de,nameserver.hff-potsdam.de.,True,True,ECDSAP384SHA384
35,Hamburg,U Hamburg,Public,www.uni-hamburg.de,uni-hamburg.de,dns2.rrz.uni-hamburg.de.,False,False,
33,Bremen,U Bremen,Public,www.uni-bremen.de,uni-bremen.de,ns.informatik.uni-bremen.de.,True,True,RSASHA256
36,Hamburg,Technische Universität Hamburg,Public,www.tuhh.de,tuhh.de,authdns1.rz.tuhh.de.,True,True,RSASHA256
39,Hamburg,KLU Kühne Logistics University (U),Private,www.the-klu.org,the-klu.org,ns.checkdomain.de.,False,False,
38,Hamburg,Bucerius Law School Hamburg (U),Private,www.law-school.de,law-school.de,ns0.de.colt.net.,False,False,
37,Hamburg,Hafencity Universität Hamburg,Public,www.hcu-hamburg.de,hcu-hamburg.de,dns-2.dfn.de.,False,False,
40,Hessen,TU Darmstadt,Public,www.tu-darmstadt.de,tu-darmstadt.de,ns2.man-da.de.,True,True,RSASHA256
42,Hessen,U Gießen,Public,www.uni-giessen.de,uni-giessen.de,deneb.dfn.de.,False,False,
41,Hessen,U Frankfurt a.M.,Public,www.uni-frankfurt.de,uni-frankfurt.de,chaplin.rz.uni-frankfurt.de.,False,False,
43,Hessen,U Kassel in Kassel,Public,www.uni-kassel.de,uni-kassel.de,pm8-3.its.uni-kassel.de.,False,False,
44,Hessen,U Marburg,Public,www.uni-marburg.de,uni-marburg.de,dns-2.dfn.de.,False,False,
46,Hessen,EBS U für Wirtschaft und Recht in Wiesbaden (U),Private,www.ebs.edu,ebs.edu,nssrh.srh.de.,False,False,
45,Hessen,Frankfurt School of Finance & Management-HfB (U),Private,www.frankfurt-school.de,frankfurt-school.de,ns6.sec-provider.de.,False,False,
47,Mecklenburg-Vorpommern,U Greifswald,Public,www.uni-greifswald.de,uni-greifswald.de,dns1.uni-greifswald.de.,True,True,ECDSAP384SHA384
49,Niedersachsen,TU Braunschweig,Public,www.tu-braunschweig.de,tu-braunschweig.de,deneb.dfn.de.,False,False,
50,Niedersachsen,TU Clausthal,Public,www.tu-clausthal.de,tu-clausthal.de,numerobis.rz.tu-clausthal.de.,False,False,
51,Niedersachsen,U Göttingen,Public,www.uni-goettingen.de,uni-goettingen.de,dns1.gwdg.de.,False,False,
52,Niedersachsen,U Hannover,Public,www.uni-hannover.de,uni-hannover.de,ns3.uni-hannover.de.,False,False,
48,Mecklenburg-Vorpommern,U Rostock,Public,www.uni-rostock.de,uni-rostock.de,dns-3.dfn.de.,True,True,RSASHA512
53,Niedersachsen,Tierärztliche H Hannover (U),Public,www.tiho-hannover.de,tiho-hannover.de,ns3.tiho-hannover.de.,False,False,
55,Niedersachsen,U Lüneburg,Public,www.leuphana.de,leuphana.de,deneb.dfn.de.,False,False,
54,Niedersachsen,U Hildesheim,Public,www.uni-hildesheim.de,uni-hildesheim.de,rzvsdns01.rz.uni-hildesheim.de.,False,False,
56,Niedersachsen,U Oldenburg,Public,www.uol.de,uol.de,ns02.uni-oldenburg.de.,False,False,
57,Niedersachsen,U Osnabrück,Public,www.uni-osnabrueck.de,uni-osnabrueck.de,dns-2.serv.uni-osnabrueck.de.,False,False,
62,Nordrhein-Westfalen,U Bonn,Public,www.uni-bonn.de,uni-bonn.de,dns-3.dfn.de.,False,False,
63,Nordrhein-Westfalen,TU Dortmund,Public,www.tu-dortmund.de,tu-dortmund.de,ns2.itmc.tu-dortmund.de.,False,False,
65,Nordrhein-Westfalen,Fernuniversität Hagen,Public,www.fernuni-hagen.de,fernuni-hagen.de,dns-1.dfn.de.,False,False,
61,Nordrhein-Westfalen,U Bochum,Public,www.ruhr-uni-bochum.de,ruhr-uni-bochum.de,dns2.ruhr-uni-bochum.de.,True,True,ECDSAP256SHA256
64,Nordrhein-Westfalen,U Düsseldorf,Public,www.hhu.de,hhu.de,selene.rz.uni-duesseldorf.de.,False,False,
59,Nordrhein-Westfalen,TH Aachen (U),Public,www.rwth-aachen.de,rwth-aachen.de,zs1.rz.rwth-aachen.de.,True,True,RSASHA256
60,Nordrhein-Westfalen,U Bielefeld,Public,www.uni-bielefeld.de,uni-bielefeld.de,dns-2.dfn.de.,True,True,RSASHA512
66,Nordrhein-Westfalen,U Köln,Public,uni-koeln.de,uni-koeln.de,noc2.rrz.uni-koeln.de.,False,False,
67,Nordrhein-Westfalen,Deutsche Sporthochschule Köln (U),Public,www.dshs-koeln.de,dshs-koeln.de,dns4.netcologne.de.,False,False,
70,Nordrhein-Westfalen,U Siegen,Public,www.uni-siegen.de,uni-siegen.de,si-nic.hrz.uni-siegen.de.,False,False,
71,Nordrhein-Westfalen,U Wuppertal,Public,www.uni-wuppertal.de,uni-wuppertal.de,dns-2.uni-wuppertal.de.,False,False,
69,Nordrhein-Westfalen,U Paderborn,Public,www.uni-paderborn.de,uni-paderborn.de,dns2.uni-paderborn.de.,False,False,
68,Nordrhein-Westfalen,U Münster,Public,www.uni-muenster.de,uni-muenster.de,ns02-ext.uni-muenster.de.,False,False,
72,Nordrhein-Westfalen,Universität Witten-Herdecke (U),Private,www.uni-wh.de,uni-wh.de,dmz6.uni-wh.de.,True,False,DH
73,Rheinland-Pfalz,U Mainz in Mainz,Public,www.uni-mainz.de,uni-mainz.de,ns-extern.zdv.uni-mainz.de.,False,False,
58,Niedersachsen,Universität Vechta,Public,www.uni-vechta.de,uni-vechta.de,dns02.uni-vechta.de.,True,True,RSASHA512
74,Rheinland-Pfalz,Deutsche Universität für Verwaltungswissenschaften Speyer,Public,www.uni-speyer.de,uni-speyer.de,minnehaha.rhrk.uni-kl.de.,False,False,
76,Rheinland-Pfalz,"Wissenschaftliche H für Unternehmensführung, Vallendar (U)",Private,www.whu.edu,whu.edu,secondary006.dtag.net.,False,False,
75,Rheinland-Pfalz,U Trier,Public,www.uni-trier.de,uni-trier.de,ns03.uni-trier.de.,False,False,
78,Sachsen,TU Chemnitz,Public,www.tu-chemnitz.de,tu-chemnitz.de,secondary.rrze.uni-erlangen.de.,True,True,RSASHA256
77,Saarland,U des Saarlandes Saarbrücken in Saarbrücken,Public,www.uni-saarland.de,uni-saarland.de,ns.uni-sb.de.,False,False,
79,Sachsen,TU Dresden in Dresden,Public,tu-dresden.de,tu-dresden.de,adns2.zih.tu-dresden.de.,False,False,
82,Sachsen,DIU-Dresden International University (U),Private,www.di-uni.de,di-uni.de,ns1057.ui-dns.org.,False,False,
80,Sachsen,TU Bergakademie Freiberg,Public,tu-freiberg.de,tu-freiberg.de,dns-3.dfn.de.,False,False,
81,Sachsen,U Leipzig,Public,www.uni-leipzig.de,uni-leipzig.de,dns-extern-slave.uni-jena.de.,False,False,
83,Sachsen,HHL Leipzig Graduate School of Management (U),Private,www.hhl.de,hhl.de,ns07.domaincontrol.com.,False,False,
84,Sachsen-Anhalt,U Halle in Halle,Public,www.uni-halle.de,uni-halle.de,ns2.uni-halle.de.,False,False,
85,Sachsen-Anhalt,U Magdeburg,Public,www.ovgu.de,ovgu.de,dns-2.dfn.de.,False,False,
86,Schleswig-Holstein,EUF Europa-Universität Flensburg,Public,www.uni-flensburg.de,uni-flensburg.de,jupiter.uni-flensburg.de.,False,False,
87,Schleswig-Holstein,U Kiel,Public,www.uni-kiel.de,uni-kiel.de,ns2.rz.uni-kiel.de.,False,False,
88,Schleswig-Holstein,U Lübeck,Public,www.uni-luebeck.de,uni-luebeck.de,deneb.dfn.de.,False,False,
89,Thüringen,U Erfurt,Public,www.uni-erfurt.de,uni-erfurt.de,dns-2.dfn.de.,False,False,
90,Thüringen,TU Ilmenau,Public,www.tu-ilmenau.de,tu-ilmenau.de,prakinf2.prakinf.tu-ilmenau.de.,False,False,
91,Thüringen,U Jena,Public,www.uni-jena.de,uni-jena.de,dns-3.dfn.de.,False,False,
94,Nordrhein-Westfalen,Kirchliche Hochschule Wuppertal / Bethel in Bethel (Theol. H),Private,www.kiho-wuppertal.de,kiho-wuppertal.de,ns1070.ui-dns.de.,False,False,
92,Thüringen,Bauhaus-U Weimar,Public,www.uni-weimar.de,uni-weimar.de,tigger.scc.uni-weimar.de.,False,False,
95,Baden-Württemberg,Staatl. H für Musik Freiburg i.Br. (Kunst-H),Public,www.mh-freiburg.de,mh-freiburg.de,dns.mh-freiburg.de.,False,False,
96,Baden-Württemberg,Staatl. Akademie der Bildenden Künste Karlsruhe (Kunst-H),Public,www.kunstakademie-karlsruhe.de,kunstakademie-karlsruhe.de,dns3.belwue.de.,False,False,
98,Baden-Württemberg,Staatl. H für Musik Karlsruhe (Kunst-H),Public,www.hfm-karlsruhe.de,hfm-karlsruhe.de,dns5.belwue.de.,False,False,
97,Baden-Württemberg,Staatl. H für Gestaltung Karlsruhe (Kunst-H),Public,www.hfg-karlsruhe.de,hfg-karlsruhe.de,dns1.belwue.de.,False,False,
99,Baden-Württemberg,Staatl. H für Musik und Darstellende Kunst Mannheim (Kunst-H),Public,www.muho-mannheim.de,muho-mannheim.de,dns5.belwue.de.,False,False,
100,Baden-Württemberg,Staatl. Akademie der Bildenden Künste Stuttgart (Kunst-H),Public,www.abk-stuttgart.de,abk-stuttgart.de,dns1.belwue.de.,False,False,
101,Baden-Württemberg,Staatl. H für Musik und Darstellende Kunst Stuttgart (Kunst-H),Public,www.hmdk-stuttgart.de,hmdk-stuttgart.de,dns5.belwue.de.,False,False,
102,Baden-Württemberg,Staatl. H für Musik Trossingen (Kunst-H),Public,www.hfm-trossingen.de,hfm-trossingen.de,ns1.your-server.de.,False,False,
103,Bayern,Akademie der Bildenden Künste München (Kunst-H),Public,www.adbk.de,adbk.de,ns5.kasserver.com.,False,False,
104,Bayern,Akademie der Bildenden Künste Nürnberg (Kunst-H),Public,www.adbk-nuernberg.de,adbk-nuernberg.de,ns81.domaincontrol.com.,False,False,
105,Bayern,H für Musik Nürnberg (Kunst-H),Public,www.hfm-nuernberg.de,hfm-nuernberg.de,dns1.th-nuernberg.de.,False,False,
106,Bayern,H für Musik Würzburg (Kunst-H),Public,www.hfm-wuerzburg.de,hfm-wuerzburg.de,ns1.uni-wuerzburg.de.,False,False,
107,Bayern,Hochschule für evangelische Kirchenmusik der Evangelisch-Lutherischen Kirche in Bayern,Private,www.hfk-bayreuth.de,hfk-bayreuth.de,ns01.agenturserver.co.,False,False,
108,Bayern,"H für kath. Kirchenmusik und Musikpädagogik, Regensburg (Kunst-H)",Private,www.hfkm-regensburg.de,hfkm-regensburg.de,ns81.domaincontrol.com.,False,False,
93,Hessen,Evangelische Hochschule Tabor in Marburg (Theol. H),Private,www.eh-tabor.de,eh-tabor.de,ns3.second-ns.de.,False,False,
109,Berlin,U der Künste Berlin (Kunst-H),Public,www.udk-berlin.de,udk-berlin.de,bauhaus.udk-berlin.de.,False,False,
110,Berlin,Weißensee Kunsthochschule Berlin (Kunst-H),Public,www.kh-berlin.de,kh-berlin.de,ns81.domaincontrol.com.,False,False,
111,Berlin,H für Musik Berlin (Kunst-H),Public,www.hfm-berlin.de,hfm-berlin.de,ns2.plusserver.com.,False,False,
112,Berlin,H für Schauspielkunst Berlin (Kunst-H),Public,www.hfs-berlin.de,hfs-berlin.de,ns2.3pc-dns.de.,False,False,
114,Bremen,H für Künste Bremen (Kunst-H),Public,www.hfk-bremen.de,hfk-bremen.de,HFK-DNSEXT01.hfk-bremen.de.,False,False,
115,Hamburg,H für Bildende Künste Hamburg (Kunst-H),Public,www.hfbk-hamburg.de,hfbk-hamburg.de,ns.hfbk-hamburg.de.,False,False,
113,Berlin,Barenboim-Said Akademie Berlin (Kunst-H),Private,www.barenboimsaid.de,barenboimsaid.de,d.ns14.net.,False,False,
116,Hessen,H für Bildende Künste - Städelschule Frankfurt a.M. (Kunst-H),Public,www.staedelschule.de,staedelschule.de,ns2.namespace4you.de.,False,False,
119,Mecklenburg-Vorpommern,H für Musik und Theater Rostock (Kunst-H),Public,www.hmt-rostock.de,hmt-rostock.de,b.ns14.net.,False,False,
118,Hessen,H für Gestaltung Offenbach (Kunst-H),Public,www.hfg-offenbach.de,hfg-offenbach.de,dns-3.dfn.de.,False,False,
117,Hessen,H für Musik und Darstellende Kunst Frankfurt a.M. (Kunst-H),Public,www.hfmdk-frankfurt.de,hfmdk-frankfurt.de,ns1.hfmdk-frankfurt.de.,False,False,
120,Niedersachsen,H für Bildende Künste Braunschweig (Kunst-H),Public,www.hbk-bs.de,hbk-bs.de,dns1.sonia.de.,False,False,
121,Niedersachsen,"Hochschule für Musik, Theater und Medien Hannover (Kunst-H)",Public,www.hmtm-hannover.de,hmtm-hannover.de,ns13.domaincontrol.com.,False,False,
123,Nordrhein-Westfalen,Kunstakademie Düsseldorf (Kunst-H),Public,www.kunstakademie-duesseldorf.de,kunstakademie-duesseldorf.de,deneb.dfn.de.,False,False,
124,Nordrhein-Westfalen,Robert-Schumann-H Düsseldorf (Kunst-H),Public,www.rsh-duesseldorf.de,rsh-duesseldorf.de,zdns01.hs-duesseldorf.de.,False,False,
122,Nordrhein-Westfalen,H für Musik Detmold (Kunst-H),Public,www.hfm-detmold.de,hfm-detmold.de,manul.noc.th-owl.de.,False,False,
125,Nordrhein-Westfalen,Folkwang U der Künste Essen in Bochum (Kunst-H),Public,www.folkwang-uni.de,folkwang-uni.de,dns-2.dfn.de.,False,False,
127,Nordrhein-Westfalen,H für Musik und Tanz Köln,Public,www.hfmt-koeln.de,hfmt-koeln.de,nsc4.schlundtech.de.,False,False,
126,Nordrhein-Westfalen,KH für Medien Köln (Kunst-H),Public,www.khm.de,khm.de,deneb.dfn.de.,False,False,
129,Nordrhein-Westfalen,Alanus H Alfter (Kunst-H),Private,www.alanus.edu,alanus.edu,ns6.kasserver.com.,False,False,
128,Nordrhein-Westfalen,Kunstakademie Münster (Kunst-H),Public,www.kunstakademie-muenster.de,kunstakademie-muenster.de,ns02-ext.uni-muenster.de.,False,False,
131,Saarland,H der Bildenden Künste Saarbrücken (Kunst-H),Public,www.hbksaar.de,hbksaar.de,ns1081.ui-dns.org.,False,False,
133,Sachsen,"H für Kirchenmusik der Evang.-Luth. Landeskirche Sachsens, Dresden (Kunst-H)",Private,www.kirchenmusik-dresden.de,kirchenmusik-dresden.de,ns1049.ui-dns.org.,False,False,
130,Nordrhein-Westfalen,Hochschule der bildenden Künste (HBK) Essen (Kunst-H),Private,Www.hbk-essen.de,hbk-essen.de,robotns2.second-ns.de.,False,False,
135,Sachsen,Palucca Hochschule für Tanz Dresden (Kunst-H),Public,www.palucca.eu,palucca.eu,ns31.domaincontrol.com.,False,False,
134,Sachsen,H für Musik Dresden (Kunst-H),Public,www.hfmdd.de,hfmdd.de,dns-1.dfn.de.,False,False,
132,Sachsen,H für Bildende Künste Dresden (Kunst-H),Public,www.hfbk-dresden.de,hfbk-dresden.de,deneb.dfn.de.,False,False,
139,Sachsen-Anhalt,Evang. H für Kirchenmusik Halle (Kunst-H),Private,www.ehk-halle.de,ehk-halle.de,ns1066.ui-dns.org.,False,False,
136,Sachsen,H für Graphik und Buchkunst Leipzig (Kunst-H),Public,www.hgb-leipzig.de,hgb-leipzig.de,hgb1.hgb-leipzig.de.,False,False,
137,Sachsen,H für Musik und Theater Leipzig (Kunst-H),Public,www.hmt-leipzig.de,hmt-leipzig.de,news.uni-leipzig.de.,False,False,
138,Sachsen-Anhalt,Burg Giebichenstein Kunsthochschule Halle (Kunst-H),Public,www.burg-halle.de,burg-halle.de,ns1.eastlink.de.,False,False,
140,Schleswig-Holstein,Muthesius Kunsthochschule Kiel (Kunst-H),Public,www.muthesius-kunsthochschule.de,muthesius-kunsthochschule.de,ns2.vektorrausch.net.,False,False,
143,Baden-Württemberg,Hochschule Aalen - Technik und Wirtschaft in Aalen (FH),Public,www.hs-aalen.de,hs-aalen.de,noc.fh-aalen.de.,False,False,
141,Schleswig-Holstein,Musikhochschule Lübeck (Kunst-H),Public,www.mh-luebeck.de,mh-luebeck.de,deneb.dfn.de.,False,False,
142,Thüringen,H für Musik Weimar (Kunst-H),Public,www.hfm-weimar.de,hfm-weimar.de,dns.htwm.de.,False,False,
144,Baden-Württemberg,H Albstadt-Sigmaringen in Albstadt (FH),Public,www.hs-albsig.de,hs-albsig.de,dns5.belwue.de.,False,False,
146,Baden-Württemberg,H Esslingen in Esslingen (FH),Public,www.hs-esslingen.de,hs-esslingen.de,dns3.BelWue.de.,False,False,
149,Baden-Württemberg,H Karlsruhe (FH),Public,www.h-ka.de,h-ka.de,ns1091.ui-dns.org.,False,False,
147,Baden-Württemberg,H Furtwangen in Furtwangen (FH),Public,www.hs-furtwangen.de,hs-furtwangen.de,dns3.belwue.de.,False,False,
145,Baden-Württemberg,H Biberach a. d. Riss (FH),Public,www.hochschule-biberach.de,hochschule-biberach.de,dns1.belwue.de.,False,False,
151,Baden-Württemberg,H Mannheim (FH),Public,www.hs-mannheim.de,hs-mannheim.de,dns3.belwue.de.,False,False,
148,Baden-Württemberg,H Heilbronn in Heilbronn (FH),Public,www.hs-heilbronn.de,hs-heilbronn.de,dns5.belwue.de.,False,False,
150,Baden-Württemberg,H Konstanz (FH),Public,www.htwg-konstanz.de,htwg-konstanz.de,dns3.belwue.de.,False,False,
152,Baden-Württemberg,H Nürtingen-Geislingen (FH),Public,www.hfwu.de,hfwu.de,dns1.belwue.de.,False,False,
153,Baden-Württemberg,H Offenburg (FH),Public,www.hs-offenburg.de,hs-offenburg.de,dns3.belwue.de.,False,False,
154,Baden-Württemberg,H Pforzheim (FH),Public,www.hs-pforzheim.de,hs-pforzheim.de,dns1.belwue.de.,False,False,
155,Baden-Württemberg,H Ravensburg-Weingarten (FH),Public,www.rwu.de,rwu.de,dns2.hs-weingarten.de.,False,False,
157,Baden-Württemberg,H für Forstwirtschaft Rottenburg (FH),Public,www.hs-rottenburg.net,hs-rottenburg.net,ns1.first-ns.de.,False,False,
158,Baden-Württemberg,H für Gestaltung Schwäbisch Gmünd (FH),Public,www.hfg-gmuend.de,hfg-gmuend.de,dns5.belwue.de.,False,False,
156,Baden-Württemberg,H für Technik und Wirtschaft Reutlingen (FH),Public,www.reutlingen-university.de,reutlingen-university.de,noc.fh-reutlingen.de.,False,False,
159,Baden-Württemberg,"FH Stuttgart, H der Medien",Public,www.hdm-stuttgart.de,hdm-stuttgart.de,iz-net-4.hdm-stuttgart.de.,False,False,
161,Baden-Württemberg,"Hochschule Macromedia für angewandte Wissenschaften Stuttgart, Campus Stuttgart (FH)",Private,www.macromedia-fachhochschule.de,macromedia-fachhochschule.de,ns39.domaincontrol.com.,False,False,
162,Baden-Württemberg,"Karlshochschule International University, Karlsruhe (FH)",Private,www.karlshochschule.de,karlshochschule.de,ns1032.ui-dns.de.,False,False,
160,Baden-Württemberg,Hochschule für Technik Stuttgart,Public,www.hft-stuttgart.de,hft-stuttgart.de,dns-server.rz.hft-stuttgart.de.,False,False,
